Name,Ticker,ISIN,SecId,Global Broad Category Group,Average Eff Duration Survey,Fixd-Inc Eff Dur - Avg yrs (Calc) (Long) (FI%),Average Mod Duration Survey,Portfolio Risk Score,Portfolio Risk Score Date
Otter Creek Long/Short Opportunity Instl,OTTRX,US74316J3427,F00000QKML,Alternative,,,,,
Otter Creek Long/Short Opportunity Inv,OTCRX,US74316J3344,F00000QKMM,Alternative,,,,,
Overseas SMA Completion,OSCBX,US19767X7122,F000013SUP,Equity,,,,126.28,7/31/2022
PACE Alternative Strategies A,PASIX,US69373W7074,FOUSA05HCM,Alternative,,,,25.24,7/31/2022
PACE Alternative Strategies P,PASPX,US69373W2026,FOUSA05HDE,Alternative,,,,25.20,7/31/2022
PACE Alternative Strategies Y,PASYX,US69373W4006,FOUSA05HDD,Alternative,,,,25.21,7/31/2022
PACE Global Fixed Income Investments A,PWFAX,US69373W1036,FOUSA00PFF,Fixed Income,,,6.72,27.30,7/31/2022
PACE Global Fixed Income Investments P,PCGLX,US69373W6241,FOUSA00FWP,Fixed Income,,,6.72,27.20,7/31/2022
PACE Global Fixed Income Investments Y,PWFYX,US69373W7314,FOUSA00PF5,Fixed Income,,,6.72,27.09,7/31/2022
PACE Global Real Estate Securities A,PREAX,US69373W8551,FOUSA05J2X,Equity,,,,115.79,7/31/2022
PACE Global Real Estate Securities P,PREQX,US69373W8064,FOUSA05ZYC,Equity,,,,115.66,7/31/2022
PACE High Yield A,PHIAX,US69373W7801,FOUSA05HDF,Fixed Income,,4.39,3.66,64.34,7/31/2022
PACE High Yield P,PHYPX,US69373W8304,FOUSA05HDI,Fixed Income,,4.39,3.66,64.43,7/31/2022
PACE High Yield P2,PHDTX,US69375U6001,F000016R57,Fixed Income,,4.39,3.66,,
PACE High Yield Y,PHDYX,US69373W8221,FOUSA05HDJ,Fixed Income,,4.39,3.66,64.51,7/31/2022
PACE Intermediate Fixed Income A,PIFAX,US69373W3842,FOUSA00PFA,Fixed Income,,,6.17,19.77,7/31/2022
PACE Intermediate Fixed Income P,PCIFX,US69373W3503,FOUSA00E9K,Fixed Income,,,6.17,19.75,7/31/2022
PACE Intermediate Fixed Income Y,PIFYX,US69373W3438,FOUSA00PFM,Fixed Income,,,6.17,19.65,7/31/2022
PACE International Em Mkts Eq A,PWEAX,US69373W1788,FOUSA00PF8,Equity,,,,144.24,7/31/2022
PACE International Em Mkts Eq P,PCEMX,US69373W2935,FOUSA00E63,Equity,,,,144.68,7/31/2022
PACE International Em Mkts Eq Y,PWEYX,US69373W2851,FOUSA00PG7,Equity,,,,144.50,7/31/2022
PACE International Equity A,PWGAX,US69373W2778,FOUSA00PGC,Equity,,,,106.95,7/31/2022
PACE International Equity P,PCIEX,US69373W2448,FOUSA00F6D,Equity,,,,106.89,7/31/2022
PACE International Equity Y,PWIYX,US69373W2364,FOUSA00PG9,Equity,,,,106.83,7/31/2022
PACE Large Co Growth Equity A,PLAAX,US69373W2281,FOUSA00L5R,Equity,,,,108.96,7/31/2022
PACE Large Co Growth Equity P,PCLCX,US69373W4428,FOUSA00F7O,Equity,,,,108.94,7/31/2022
PACE Large Co Growth Equity Y,PLAYX,US69373W4345,FOUSA00LCD,Equity,,,,109.02,7/31/2022
PACE Large Co Value Equity A,PCPAX,US69373W4592,FOUSA00L92,Equity,,,,120.03,7/31/2022
PACE Large Co Value Equity P,PCLVX,US69373W4915,FOUSA00FG6,Equity,,,,119.83,7/31/2022
PACE Large Co Value Equity Y,PLVYX,US69373W4832,FOUSA00L72,Equity,,,,119.97,7/31/2022
PACE Mort-Backed Secs Fxd Inc Invests A,PFXAX,US69373W5177,FOUSA00PF4,Fixed Income,,,2.45,18.12,7/31/2022
PACE Mort-Backed Secs Fxd Inc Invests P,PCGTX,US69373W7728,FOUSA00CZO,Fixed Income,,,2.45,17.87,7/31/2022
PACE Mort-Backed Secs Fxd Inc Invests Y,PFXYX,US69373W3925,FOUSA00PFU,Fixed Income,,,2.45,18.17,7/31/2022
PACE Municipal Fixed Income A,PMUAX,US69373W5250,FOUSA02SNR,Fixed Income,,4.70,4.48,20.11,7/31/2022
PACE Municipal Fixed Income P,PCMNX,US69373W5664,FOUSA00KNU,Fixed Income,,4.70,4.48,20.23,7/31/2022
PACE Municipal Fixed Income Y,PMUYX,US69373W5581,FOUSA02SNK,Fixed Income,,4.70,4.48,20.23,7/31/2022
PACE Small/Medium Co Gr Eq P2,PUMTX,US69375U8734,F000016R54,Equity,,,,,
PACE Small/Medium Co Growth Equity A,PQUAX,US69373W5748,FOUSA00L8K,Equity,,,,134.56,7/31/2022
PACE Small/Medium Co Growth Equity P,PCSGX,US69373W6324,FOUSA00BT3,Equity,,,,134.56,7/31/2022
PACE Small/Medium Co Growth Equity Y,PUMYX,US69373W6167,FOUSA00L9W,Equity,,,,134.50,7/31/2022
PACE Small/Medium Co Val Eq P2,PVETX,US69375U8817,F000016R53,Equity,,,,,
PACE Small/Medium Co Value Equity A,PEVAX,US69373W6407,FOUSA00LAW,Equity,,,,146.10,7/31/2022
PACE Small/Medium Co Value Equity P,PCSVX,US69373W6811,FOUSA00DNQ,Equity,,,,145.96,7/31/2022
PACE Small/Medium Co Value Equity Y,PVEYX,US69373W6738,FOUSA00LAG,Equity,,,,146.04,7/31/2022
PACE Strategic Fixed Income A,PBNAX,US69373W6993,FOUSA00PFG,Fixed Income,,,6.69,22.38,7/31/2022
PACE Strategic Fixed Income P,PCSIX,US69373W7561,FOUSA00E3C,Fixed Income,,,6.69,22.28,7/31/2022
PACE Strategic Fixed Income Y,PSFYX,US69373W7496,FOUSA00PFI,Fixed Income,,,6.69,22.28,7/31/2022
Pacific Capital T/F Securities Y,PTXFX,US6940488777,FOUSA00FAW,Fixed Income,,5.32,,17.57,7/31/2022
Pacific Capital Tx-Fr Shrt Interm Secs Y,PTFSX,US6940488694,FOUSA00DUK,Fixed Income,,2.20,,8.68,7/31/2022
Pacific Funds Core Income A,PLIAX,US69447T8137,F00000JSTJ,Fixed Income,6.10,,,23.41,7/31/2022
Pacific Funds Core Income C,PLNCX,US69447T7899,F00000MF67,Fixed Income,6.10,,,23.45,7/31/2022
Pacific Funds Core Income I,PLIIX,US69447T7972,F00000JSTK,Fixed Income,6.10,,,23.42,7/31/2022
Pacific Funds Core Income I-2,PLIDX,US69447T7220,F00000OILK,Fixed Income,6.10,,,23.36,7/31/2022
Pacific Funds Core Income P,,US69448A6727,F00000VAGU,Fixed Income,6.10,,,23.40,7/31/2022
Pacific Funds ESG Core Bond I,PLEBX,US69447T3757,F000015QET,Fixed Income,5.59,6.79,,,
Pacific Funds ESG Core Bond I-2,PLEDX,US69447T3674,F000015QEU,Fixed Income,5.59,6.79,,,
Pacific Funds Floating Rate Income A,PLFLX,US69448A8707,F00000MQNI,Fixed Income,0.45,,,32.38,7/31/2022
Pacific Funds Floating Rate Income C,PLBCX,US69448A8624,F00000MQNJ,Fixed Income,0.45,,,32.26,7/31/2022
Pacific Funds Floating Rate Income I,PLFRX,US69447T7717,F00000ML6N,Fixed Income,0.45,,,32.51,7/31/2022
Pacific Funds Floating Rate Income I-2,PLFDX,US69447T7147,F00000OILL,Fixed Income,0.45,,,32.39,7/31/2022
Pacific Funds Floating Rate Income P,,US69447T6982,F00000PAW4,Fixed Income,0.45,,,32.32,7/31/2022
Pacific Funds High Income A,PLAHX,US69448A1025,F00000N1QO,Fixed Income,4.30,4.75,,56.14,7/31/2022
Pacific Funds High Income C,PLCHX,US69448A2015,F00000N1QP,Fixed Income,4.30,4.75,,55.90,7/31/2022
Pacific Funds High Income I,PLHIX,US69448A3005,F00000N1QQ,Fixed Income,4.30,4.75,,55.86,7/31/2022
Pacific Funds High Income I-2,PLHYX,US69447T7550,F00000OILM,Fixed Income,4.30,4.75,,56.08,7/31/2022
Pacific Funds High Income P,,US69448A7220,F00000UIKW,Fixed Income,4.30,4.75,,56.19,7/31/2022
Pacific Funds Port Optim Agrsv-Gr A,POEAX,US6942893495,FOUSA04BHR,Allocation,,,,103.89,7/31/2022
Pacific Funds Port Optim Agrsv-Gr C,POCEX,US6942893230,FOUSA04BHU,Allocation,,,,103.80,7/31/2022
Pacific Funds Port Optim Agrsv-Gr I-2,POEDX,US69447T6495,F00000PC3R,Allocation,,,,103.83,7/31/2022
Pacific Funds Port Optim Cnsrv A,POAAX,US6942894717,FOUSA04BHF,Allocation,,,,39.42,7/31/2022
Pacific Funds Port Optim Cnsrv C,POACX,US6942894550,FOUSA04BHH,Allocation,,,,39.63,7/31/2022
Pacific Funds Port Optim Cnsrv I-2,PLCDX,US69447T6800,F00000PC3N,Allocation,,,,39.38,7/31/2022
Pacific Funds Port Optim Gr A,PODAX,US6942893727,FOUSA04BHO,Allocation,,,,90.93,7/31/2022
Pacific Funds Port Optim Gr C,PODCX,US6942893560,FOUSA04BHQ,Allocation,,,,90.48,7/31/2022
Pacific Funds Port Optim Gr I-2,PMADX,US69447T6560,F00000PC3Q,Allocation,,,,90.73,7/31/2022
Pacific Funds Port Optim Mod A,POCAX,US6942894147,FOUSA04BHL,Allocation,,,,72.81,7/31/2022
Pacific Funds Port Optim Mod C,POMCX,US6942893800,FOUSA04BHN,Allocation,,,,72.66,7/31/2022
Pacific Funds Port Optim Mod I-2,POMDX,US69447T6644,F00000PC3P,Allocation,,,,72.88,7/31/2022
Pacific Funds Port Optim Mod-Cnsrv A,POBAX,US6942894485,FOUSA04BHI,Allocation,,,,56.12,7/31/2022
Pacific Funds Port Optim Mod-Cnsrv C,POBCX,US6942894220,FOUSA04BHK,Allocation,,,,55.96,7/31/2022
Pacific Funds Port Optim Mod-Cnsrv I-2,PMCDX,US69447T6727,F00000PC3O,Allocation,,,,56.09,7/31/2022
Pacific Funds Short Duration Income A,PLADX,US69448A4094,F00000N1QR,Fixed Income,1.63,,,14.64,7/31/2022
Pacific Funds Short Duration Income C,PLCSX,US69448A5083,F00000N1QS,Fixed Income,1.63,,,14.72,7/31/2022
Pacific Funds Short Duration Income I,PLSDX,US69448A6073,F00000N1QT,Fixed Income,1.63,,,15.00,7/31/2022
Pacific Funds Short Duration Income I-2,PLDSX,US69447T7485,F00000OILN,Fixed Income,1.63,,,14.73,7/31/2022
Pacific Funds Small/Mid-Cap A,PFDAX,US69448A5240,F00000WE8N,Equity,,,,130.23,7/31/2022
Pacific Funds Small/Mid-Cap C,PFPCX,US69448A5166,F00000WE8M,Equity,,,,130.13,7/31/2022
Pacific Funds Small/Mid-Cap I-2,PFMDX,US69448A4821,F00000WE8H,Equity,,,,130.23,7/31/2022
Pacific Funds Small/Mid-Cap R6,PFOIX,US69448A2684,F00000UIVN,Equity,,,,130.20,7/31/2022
Pacific Funds Small-Cap A,PFKAX,US69448A4664,F00000WE7V,Equity,,,,134.81,7/31/2022
Pacific Funds Small-Cap C,PFACX,US69448A4581,F00000WE7U,Equity,,,,134.72,7/31/2022
Pacific Funds Small-Cap I-2,PFQDX,US69448A4334,F00000WE7X,Equity,,,,134.67,7/31/2022
Pacific Funds Small-Cap R6,PFJIX,US69448A4177,F00000UIVP,Equity,,,,134.73,7/31/2022
Pacific Funds Small-Cap Value A,PFEAX,US69448A3914,F00000WE7P,Equity,,,,146.20,7/31/2022
Pacific Funds Small-Cap Value C,PFHCX,US69448A3831,F00000WE7S,Equity,,,,146.21,7/31/2022
Pacific Funds Small-Cap Value I-2,PFFDX,US69448A3674,F00000WE7R,Equity,,,,146.41,7/31/2022
Pacific Funds Small-Cap Value R6,PFEIX,US69448A3427,F00000UIVQ,Equity,,,,146.37,7/31/2022
Pacific Funds Strategic Income A,PLSTX,US69448A7063,F00000N1QU,Fixed Income,4.24,,,46.29,7/31/2022
Pacific Funds Strategic Income C,PLCNX,US69448A8053,F00000N1QV,Fixed Income,4.24,,,46.81,7/31/2022
Pacific Funds Strategic Income I,PLSRX,US69448A8889,F00000N1QW,Fixed Income,4.24,,,46.57,7/31/2022
Pacific Funds Strategic Income I-2,PLSFX,US69447T7303,F00000OILO,Fixed Income,4.24,,,46.26,7/31/2022
Pacific Funds Ultra Short Income I,PLUIX,US69448A2270,F000013DJE,Fixed Income,0.44,,,12.93,7/31/2022
Pacific Funds Ultra Short Income I-2,PLUDX,US69448A2197,F000013DJD,Fixed Income,0.44,,,12.93,7/31/2022
Palm Valley Capital Investor,PVCMX,US81752T6846,F0000125YO,Equity,,,,64.36,7/31/2022
Palmer Square Income Plus,PSYPX,US46141P3881,F00000QT2V,Fixed Income,0.41,,,26.95,7/31/2022
Palmer Square Ultra-Short Dur IG,PSDSX,US46141Q8160,F00000VTRP,Fixed Income,0.41,,,7.11,7/31/2022
Papp Small & Mid-Cap Growth,PAPPX,US69315C1080,F000005J2P,Equity,,,,110.27,7/31/2022
Paradigm Micro-Cap,PVIVX,US69901E5006,FOUSA06M62,Equity,,,,165.98,7/31/2022
Paradigm Select,PFSLX,US69901E3027,FOUSA05HTL,Equity,,,,132.70,7/31/2022
Paradigm Value,PVFAX,US69901E1047,FOUSA04BLX,Equity,,,,139.25,7/31/2022
Parametric Commodity Strategy A,EAPCX,US2779231321,F00000NJWR,Commodities,,0.44,,100.31,7/31/2022
Parametric Commodity Strategy I,EIPCX,US2779232238,F00000MJCF,Commodities,,0.44,,100.99,7/31/2022
Parametric Dividend Income A,EAPDX,US27826A8210,F00000SBVB,Equity,,,,114.37,7/31/2022
Parametric Dividend Income I,EIPDX,US27826A8137,F00000SBVC,Equity,,,,114.31,7/31/2022
Parametric Emerging Markets A,EAEMX,US2779237773,FOUSA05IC4,Equity,,,,128.88,7/31/2022
Parametric Emerging Markets C,ECEMX,US2779237690,FOUSA05IC5,Equity,,,,128.90,7/31/2022
Parametric Emerging Markets I,EIEMX,US2779237518,FOUSA05IC6,Equity,,,,129.11,7/31/2022
Parametric Emerging Markets R6,EREMX,US27826A7972,F00000T3GQ,Equity,,,,128.88,7/31/2022
Parametric International Equity A,EAISX,US2779234135,F000005P6U,Equity,,,,103.89,7/31/2022
Parametric International Equity I,EIISX,US2779233897,F000005P6W,Equity,,,,103.95,7/31/2022
Parametric International Equity R,ERISX,US27826A1108,F00000W5VA,Equity,,,,103.85,7/31/2022
Parametric International Equity R6,ESISX,US27826A1280,F00000W5VB,Equity,,,,103.83,7/31/2022
Parametric TABS 10to20 Yr Ldrd Mn Bd A,EATTX,US27826M6764,F00000VCWZ,Fixed Income,5.86,7.99,,27.76,7/31/2022
Parametric TABS 10to20 Yr Ldrd Mn Bd C,ECTTX,US27826M6681,F00000VCX0,Fixed Income,5.86,7.99,,27.69,7/31/2022
Parametric TABS 10to20 Yr Ldrd Mn Bd I,EITTX,US27826M6434,F00000VCX1,Fixed Income,5.86,7.99,,27.84,7/31/2022
Parametric TABS 1to10 Year Ldrd Mn Bd A,EALBX,US27826M6848,F00000VCWW,Fixed Income,3.52,,,15.20,7/31/2022
Parametric TABS 1to10 Year Ldrd Mn Bd C,ECLBX,US27826M6509,F00000VCWX,Fixed Income,3.52,,,15.33,7/31/2022
Parametric TABS 1to10 Year Ldrd Mn Bd I,EILBX,US27826M6350,F00000VCWY,Fixed Income,3.52,,,15.17,7/31/2022
Parametric TABS 5 to15 Yr Lad Muni Bd A,EALTX,US27826M7598,F00000447G,Fixed Income,4.88,5.76,,21.11,7/31/2022
Parametric TABS 5 to15 Yr Lad Muni Bd C,ECLTX,US27826M7424,F00000447J,Fixed Income,4.88,5.76,,21.21,7/31/2022
Parametric TABS 5 to15 Yr Lad Muni Bd I,EILTX,US27826M7341,F00000447K,Fixed Income,4.88,5.76,,21.17,7/31/2022
Parametric TABS Interm-Term Muni Bd A,EITAX,US27826M7267,F00000447F,Fixed Income,5.10,,,20.11,7/31/2022
Parametric TABS Interm-Term Muni Bd C,EITCX,US27826M7184,F00000447H,Fixed Income,5.10,,,20.00,7/31/2022
Parametric TABS Interm-Term Muni Bd I,ETIIX,US27826M6921,F00000447I,Fixed Income,5.10,,,20.08,7/31/2022
Parametric TABS Short-Term Muni Bd A,EABSX,US27826M8331,FOUSA08MUS,Fixed Income,3.84,,,13.59,7/31/2022
Parametric TABS Short-Term Muni Bd C,ECBSX,US27826M7754,FOUSA08MUT,Fixed Income,3.84,,,13.54,7/31/2022
Parametric TABS Short-Term Muni Bd I,EIBSX,US27826M7671,FOUSA08MUU,Fixed Income,3.84,,,13.61,7/31/2022
Parametric Tax-Managed Emerg Mkt I,EITEX,US2779076064,FOUSA00IC9,Equity,,,,127.95,7/31/2022
Parametric Tax-Managed Intl Eq C,ECIGX,US2779117157,FOUSA00KUM,Equity,,,,100.95,7/31/2022
Parametric Tax-Managed Intl Eq I,EITIX,US2779236114,FOUSA07ZS7,Equity,,,,101.24,7/31/2022
Parametric Tax-Managed Intl Eq Inv,ETIGX,US2779117314,FOUSA00HFV,Equity,,,,100.94,7/31/2022
Parametric Volatil Risk Prm-Defensv I,EIVPX,US27826A1447,F00000Y6M0,Alternative,,0.51,,58.99,7/31/2022
Parnassus Core Equity Institutional,PRILX,US7017694081,FOUSA05HGA,Equity,,,,86.81,7/31/2022
Parnassus Core Equity Investor,PRBLX,US7017691012,FOUSA00ECB,Equity,,,,86.88,7/31/2022
Parnassus Endeavor Institutional,PFPWX,US7017654069,F00000VEWA,Equity,,,,134.87,7/31/2022
Parnassus Endeavor Investor,PARWX,US7017658698,FOUSA05H1V,Equity,,,,134.87,7/31/2022
Parnassus Fixed Income Institutional,PFPLX,US7017657039,F00000VEWC,Fixed Income,6.04,5.81,,21.51,7/31/2022
Parnassus Fixed-Income,PRFIX,US7017692002,FOUSA00ECC,Fixed Income,6.04,5.81,,21.48,7/31/2022
Parnassus Mid Cap Growth Institutional,PFPRX,US7017653079,F00000VEW8,Equity,,,,116.24,7/31/2022
Parnassus Mid Cap Growth Investor,PARNX,US7017651099,FOUSA00EE5,Equity,,,,116.25,7/31/2022
Parnassus Mid Cap Institutional,PFPMX,US7017655058,F00000VEW9,Equity,,,,99.00,7/31/2022
Parnassus Mid-Cap,PARMX,US7017658854,FOUSA05H1T,Equity,,,,99.03,7/31/2022
Parvin Hedged Equity Solari World,PHSWX,US55375E7040,F000015VVH,Equity,,,,,
Pax Core Bond Fund Individual Investor,PAXBX,US7042234788,F00000XUNO,Fixed Income,,6.28,,18.63,7/31/2022
Pax Core Bond Fund Institutional,PXBIX,US7042234606,F00000XUNN,Fixed Income,,6.28,,18.70,7/31/2022
Pax Ellevate Global Women's Leader Instl,PXWIX,US70422T1097,FOUSA05GUH,Equity,,,,96.78,7/31/2022
Pax Ellevate Global Women's Leader Inv,PXWEX,US70422T2087,FOUSA00F0H,Equity,,,,96.59,7/31/2022
Pax Global Environmental Markets A,PXEAX,US7042235512,F00000PWG4,Equity,,,,113.35,7/31/2022
Pax Global Environmental Markets Instl,PGINX,US7042237757,FOUSA06OGI,Equity,,,,113.46,7/31/2022
Pax Global Environmental Markets Inv,PGRNX,US7042237831,FOUSA06OGH,Equity,,,,113.33,7/31/2022
Pax Global Opportunities Institutional,PXGOX,US7042234291,F000010DDZ,Equity,,,,100.10,7/31/2022
Pax Global Opportunities Investor,PAXGX,US7042234374,F000010DE0,Equity,,,,100.20,7/31/2022
Pax Global Sustainable Infrastruct Instl,PXDIX,US7042234457,F00000XUNP,Equity,,,,91.91,7/31/2022
Pax Global Sustainable Infrastruct Inv,PAXDX,US7042234523,F00000XUP9,Equity,,,,91.99,7/31/2022
Pax High Yield Bond A,PXHAX,US7042235777,F00000PWG2,Fixed Income,,4.92,,45.07,7/31/2022
Pax High Yield Bond Institutional,PXHIX,US7042238094,FOUSA05BXN,Fixed Income,,4.92,,44.72,7/31/2022
Pax High Yield Bond Investor,PAXHX,US7042237005,FOUSA00ATO,Fixed Income,,4.92,,44.93,7/31/2022
Pax International Sustainable Econ Instl,PXNIX,US7042237427,FOUSA08NO8,Equity,,,,102.78,7/31/2022
Pax International Sustainable Econ Inv,PXINX,US7042237591,F00000SFVV,Equity,,,,102.93,7/31/2022
Pax Large Cap Fund Individual Investor,PAXLX,US7042234945,F00000XUNM,Equity,,,,98.34,7/31/2022
Pax Large Cap Fund Institutional,PXLIX,US7042234861,F00000XUNL,Equity,,,,98.20,7/31/2022
Pax Small Cap A,PXSAX,US7042235694,F00000PWG3,Equity,,,,125.97,7/31/2022
Pax Small Cap Institutional,PXSIX,US7042238177,FOUSA06OGF,Equity,,,,125.98,7/31/2022
Pax Small Cap Investor,PXSCX,US7042238250,FOUSA06OGE,Equity,,,,125.92,7/31/2022
Pax Sustainable Allocation Instl,PAXIX,US7042232055,FOUSA06BX6,Allocation,,6.10,,59.24,7/31/2022
Pax Sustainable Allocation Inv,PAXWX,US7042231065,FOUSA00EEM,Allocation,,6.10,,59.28,7/31/2022
Pax US Sustainable Economy A,PXGAX,US7042235850,F00000PWG1,Equity,,,,92.99,7/31/2022
Pax US Sustainable Economy Institutional,PWGIX,US7042235025,FOUSA06BX8,Equity,,,,93.02,7/31/2022
Pax US Sustainable Economy Investor,PXWGX,US7042234036,FOUSA00GPU,Equity,,,,93.16,7/31/2022
Payden Absolute Return Bond Investor,PYARX,US70432T1079,F00000U294,Fixed Income,1.16,,,31.08,7/31/2022
Payden Absolute Return Bond SI,PYAIX,US70432T3059,F00000U296,Fixed Income,1.16,,,31.25,7/31/2022
Payden California Municipal Social Imp,PYCRX,US7043295150,FOUSA00HB6,Fixed Income,3.90,5.10,,19.93,7/31/2022
Payden Core Bond,PYCBX,US7043294088,FOUSA00CZ4,Fixed Income,6.51,6.70,,22.61,7/31/2022
Payden Core Bond Adviser,PYCWX,US7043293338,F000003ZB7,Fixed Income,6.51,6.70,,22.35,7/31/2022
Payden Core Bond SI,PYCSX,US70432T5039,F00000ZV4U,Fixed Income,6.51,6.70,,22.68,7/31/2022
Payden Corporate Bond,PYACX,US7043293668,FOUSA08O47,Fixed Income,7.66,7.33,,41.86,7/31/2022
Payden Corporate Bond SI,PYCTX,US70432T8009,F00001DKMB,Fixed Income,7.66,7.33,,,
Payden Emerging Markets Bond,PYEMX,US7043295317,FOUSA00J0T,Fixed Income,7.44,7.29,,80.93,7/31/2022
Payden Emerging Markets Bond Adviser,PYEWX,US7043293254,F000005N37,Fixed Income,7.44,7.29,,81.03,7/31/2022
Payden Emerging Markets Bond SI,PYEIX,US7043292421,F00000O4Y2,Fixed Income,7.44,7.29,,80.96,7/31/2022
Payden Emerging Markets Corp Bd Investor,PYCEX,US7043292348,F00000Q7B0,Fixed Income,4.65,5.45,,54.94,7/31/2022
Payden Emerging Markets Corp Bd SI,PYCIX,US7043291761,F00000QQLH,Fixed Income,4.65,5.45,,55.53,7/31/2022
Payden Emerging Markets Local Bond Inv,PYELX,US7043292751,F00000MNVW,Fixed Income,5.67,,,84.92,7/31/2022
Payden Emerging Markets Local Bond SI,PYILX,US70432T8678,F00001DKMD,Fixed Income,5.67,,,,
Payden Equity Income,PYVLX,US7043297396,FOUSA00DGB,Equity,,,,88.56,7/31/2022
Payden Equity Income Adviser,PYVAX,US7043292595,F00000NE6N,Equity,,,,88.59,7/31/2022
Payden Equity Income SI,PYVSX,US7043291357,F00000U20U,Equity,,,,88.51,7/31/2022
Payden Floating Rate Investor,PYFRX,US7043292264,F00000Q7B1,Fixed Income,0.62,,,37.47,7/31/2022
Payden Floating Rate SI,PYFIX,US7043292181,F00000QQLF,Fixed Income,0.62,,,37.65,7/31/2022
Payden Global Fixed Income,PYGFX,US7043291019,FOUSA00CED,Fixed Income,6.94,,,21.59,7/31/2022
Payden Global Fixed Income SI,PYGIX,US70432T7019,F000016YCE,Fixed Income,6.94,,,,
Payden Global Low Duration,PYGSX,US7043296976,FOUSA00KWG,Fixed Income,1.43,,,14.04,7/31/2022
Payden GNMA,PYGNX,US7043294732,FOUSA00KCI,Fixed Income,5.70,4.47,,16.62,7/31/2022
Payden High Income,PYHRX,US7043295721,FOUSA00HU5,Fixed Income,4.19,4.77,,59.84,7/31/2022
Payden High Income SI,PYCHX,US70432T8835,F00001DKMA,Fixed Income,4.19,4.77,,,
Payden Limited Maturity,PYLMX,US7043296067,FOUSA00DDI,Fixed Income,0.39,,,9.49,7/31/2022
Payden Limited Maturity SI,PYLSX,US70432T6029,F000016YCD,Fixed Income,0.39,,,,
Payden Low Duration Fund,PYSBX,US7043292009,FOUSA00DA2,Fixed Income,1.41,,,11.61,7/31/2022
Payden Low Duration SI,PYLDX,US70432T8751,F00001DKMC,Fixed Income,1.41,,,,
Payden Strategic Income Investor,PYSGX,US7043291688,F00000SKWK,Fixed Income,2.67,,,29.12,7/31/2022
Payden Strategic Income SI,PYSIX,US7043291431,F00000SKWL,Fixed Income,2.67,,,29.62,7/31/2022
Payden US Government,PYUSX,US7043297966,FOUSA00B62,Fixed Income,2.46,,,8.34,7/31/2022
Payden/Kravitz Cash Balance Plan Adviser,PKCBX,US70432R1014,FOUSA06XOA,Fixed Income,1.16,,,46.06,7/31/2022
Payden/Kravitz Cash Balance Plan Instl,PKCIX,US70432T4040,F00000XAIA,Fixed Income,1.16,,,45.69,7/31/2022
Payden/Kravitz Cash Balance Plan Retire,PKCRX,US7043293585,F000002P1J,Fixed Income,1.16,,,45.74,7/31/2022
Payden/Kravitz Cash Balance Plan SI,PKBIX,US70432R2004,FOUSA06TMH,Fixed Income,1.16,,,46.19,7/31/2022
Payson Total Return,PBFDX,US3499038806,FOUSA00EEK,Equity,,,,99.17,7/31/2022
Pear Tree Axiom Emerging Mkts Wld Eq Ins,QEMAX,US70472Q8722,FOUSA00BBP,Equity,,,,137.13,7/31/2022
Pear Tree Axiom Emerging Mkts Wld Eq Ord,QFFOX,US70472Q8805,FOUSA00CVL,Equity,,,,137.10,7/31/2022
Pear Tree Axiom Emerging Mkts Wld Eq R6,QFFRX,US70472Q7997,F00000Y8DJ,Equity,,,,136.77,7/31/2022
Pear Tree Essex Environmental Opps Ins,GEOSX,US70472Q7161,F00000Z43K,Equity,,,,160.37,7/31/2022
Pear Tree Essex Environmental Opps Odnry,EEOFX,US70472Q7245,F00000Z43L,Equity,,,,160.22,7/31/2022
Pear Tree Essex Environmental Opps R6,GEORX,US70472Q6908,F000016ORI,Equity,,,,,
Pear Tree Polaris Fgn Val Sm Cap Instl,QUSIX,US70472Q5009,FOUSA06TVF,Equity,,,,128.94,7/31/2022
Pear Tree Polaris Fgn Val Sm Cap Ord,QUSOX,US70472Q6098,FOUSA06TVE,Equity,,,,128.83,7/31/2022
Pear Tree Polaris Fgn Val Sm Cap R6,QUSRX,US70472Q7658,F00000Y8DM,Equity,,,,128.86,7/31/2022
Pear Tree Polaris Foreign Value Instl,QFVIX,US70472Q8078,FOUSA00K07,Equity,,,,139.70,7/31/2022
Pear Tree Polaris Foreign Value Ord,QFVOX,US70472Q7088,FOUSA00GQK,Equity,,,,139.72,7/31/2022
Pear Tree Polaris Foreign Value R6,QFVRX,US70472Q7732,F00000Y8DL,Equity,,,,139.82,7/31/2022
Pear Tree Polaris Intl Opps Instl,QISIX,US70472Q7401,F000011YJL,Equity,,,,129.02,7/31/2022
Pear Tree Polaris Intl Opps Ord,QISOX,US70472Q7575,F000011YJM,Equity,,,,128.76,7/31/2022
Pear Tree Polaris Intl Opps R6,QISRX,US70472Q7328,F000011YJK,Equity,,,,129.07,7/31/2022
Pear Tree Polaris Small Cap Instl,QBNAX,US70472Q3020,FOUSA00FKM,Equity,,,,147.51,7/31/2022
Pear Tree Polaris Small Cap Ord,USBNX,US70472Q4010,FOUSA00FKN,Equity,,,,147.62,7/31/2022
Pear Tree Quality Institutional,QGIAX,US70472Q1040,FOUSA00FNH,Equity,,,,89.24,7/31/2022
Pear Tree Quality Ordinary,USBOX,US70472Q2030,FOUSA00FNF,Equity,,,,89.33,7/31/2022
