Name,SecId,Morningstar Category,Base Currency,Cat#,#Months,US Equity,DM ex-US Equity,EM Equity,US Bond,Non-US Bond, Cash,#N/A,#N/A,R^2,Beta,Idiosyncratic Risk (Standard Error of Regression),Equity,Base Risk Score,Base Alignment Score,Global Tilt,US Equity,DM ex-US Equity,EM Equity,US Bond,Non-US Bond, Cash,#N/A,#N/A,US Equity,DM ex-US Equity,EM Equity,US Bond,Non-US Bond, Cash,#N/A,#N/A,Std of Returns,Std of RBSA Benchmark,Ratio of SDs,Risk Score,Active Risk (Alignment Score),Misfit Risk,Residual Risk,Asset Allocation Risk,Blended Benchmark Risk,Cov
Victory RS Growth A,FOUSA00ES8,US Fund Large Growth,US Dollar,47,48,1,5.37E-17,4.24E-17,2.36E-14,2.62E-16,8.61E-17,0,0,0.890901003,1.07140472,1.948864317,100,107.2336452,206.3574172,0,0.794108616,0.220263704,0.057964133,0.006323097,0.000790387,-0.079449936,0,0,2.886351738,13.83095094,5.569365437,0.037952561,0.0008129,-0.021110995,0,0,5.148450596,4.765340639,1.080395083,115.854703,18.61232967,2.01172999,16.60059968,99.25410334,99.25410334,-1.005864995
Virtus AllianzGI Focused Growth C,FOUSA00FGJ,US Fund Large Growth,US Dollar,47,48,1,4.05E-18,8.10E-18,1.26E-15,9.98E-18,3.42E-17,0,0,0.884139804,1.101157699,2.071994374,100,110,218.5555907,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,3.380225785,13.35064204,5.414955647,-7.61E-15,-9.06E-18,-0.023582763,0,0,5.317929656,4.897674462,1.087719389,119.6491327,20.20915799,2.045575023,18.16358297,101.4855498,101.1290239,-0.84452456
Virtus KAR Capital Growth A,FOUSA00CR6,US Fund Large Growth,US Dollar,47,48,1,4.51E-16,6.56E-13,4.31E-15,7.16E-16,5.34E-16,0,0,0.825984741,1.084054381,2.586372753,100,108.4916663,267.57527,0,0.803424772,0.222847747,0.058644144,0.00344762,0.000430952,-0.088795236,0,0,2.275138002,10.91056754,4.393102279,0.015717601,0.000311451,-0.017409237,0,0,5.471488023,4.821603174,1.134786051,123.1148296,29.44363377,1.934197215,27.50943656,95.605393,95.605393,-0.967098607
Virtus Silvant Large-Cap Growth Stk A,FOUSA00EW5,US Fund Large Growth,US Dollar,47,48,0.996238097,1.45E-13,1.63E-13,0.003761903,6.07E-13,3.75E-13,0,0,0.921743645,1.026952376,1.549664451,99.62380967,102.4217462,168.032907,0,0.758474553,0.210379803,0.055363106,0.017321723,0.002165215,-0.0437044,0,0,3.25571397,15.52065856,6.251533447,0.101932081,0.003368712,-0.016348553,0,0,4.806813361,4.550164259,1.05640436,108.1987792,13.22198082,1.976366556,11.24561426,96.95316497,96.95316497,-0.988183278
Virtus Zevenbergen Innovative Gr Stk A,FOUSA056U7,US Fund Large Growth,US Dollar,47,48,1,5.40E-18,3.29E-15,2.82E-17,4.00E-17,4.44E-17,0,0,0.544294568,1.230026993,5.850219187,100,110,592.4823853,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,19.68301626,-4.147410756,-0.678311872,-9.49E-17,-6.77E-17,-0.030301843,0,0,8.009700118,5.470852899,1.638289086,180.2117994,98.60560374,2.467625221,96.13797852,84.07382093,67.14321724,7.23148923
Vontobel US Equity Institutional I,F00000ZZSC,US Fund Large Growth,US Dollar,47,48,0.890407545,6.21E-19,2.17E-19,0.109592455,1.10E-15,2.71E-18,0,0,0.940290419,1.011484826,1.183367487,89.04075449,90.08387999,131.4716183,0,0.66325492,0.18758388,0.05,0.058523587,0.009026867,0.031610747,0,0,3.416628645,15.43928256,6.322460984,-0.228575232,-0.006269365,0.013952778,0,0,4.170602857,3.999196117,1.042860299,93.94490199,9.335542549,1.772181881,7.563360668,86.38154132,86.38154132,-0.88609094
Voya Large Cap Growth Port S,FOUSA05B38,US Fund Large Growth,US Dollar,47,48,0.92213328,3.23E-24,3.94E-24,0.07786672,1.66E-21,3.94E-23,0,0,0.91062903,1.037809227,1.561583482,92.21332804,95.73744641,167.2454651,0,0.708974603,0.19664989,0.051749971,0.032600123,0.004075015,0.005950398,0,0,2.856144099,13.37747257,5.385488345,-0.179449863,-0.002348466,0.001934649,0,0,4.52906314,4.251337431,1.065326668,101.9916548,13.90774083,1.782837052,12.12490378,89.866751,89.866751,-0.891418526
Voya Large-Cap Growth W,FOUSA00KYT,US Fund Large Growth,US Dollar,47,48,0.920638409,3.99E-11,5.06E-11,0.079361573,1.71E-08,5.11E-10,0,0,0.909787899,1.037664002,1.566948522,92.06384093,95.56792757,167.7046356,0,0.707719247,0.196301689,0.051658339,0.032987594,0.004123449,0.007209681,0,0,2.837441656,13.28924409,5.349850865,-0.179560484,-0.002533107,0.002333135,0,0,4.523806928,4.243760296,1.06599021,101.8744752,14.00062412,1.777936291,12.22268783,89.65178732,89.65178732,-0.888968146
Voya Russell Large Cap Growth Idx Port I,FOUSA08PJC,US Fund Large Growth,US Dollar,47,48,0.972733142,2.63E-13,2.39E-13,0.027266858,1.76E-10,9.54E-12,0,0,0.89070066,1.026037355,1.818502885,97.27331417,99.89443257,192.473164,0,0.739758771,0.205188564,0.053996991,0.02309844,0.002887305,-0.024930071,0,0,2.713829507,12.81620529,5.16225053,-0.027258512,0.002339359,-0.007907079,0,0,4.795352465,4.437167173,1.080723867,107.9582974,17.39223242,1.866827077,15.52540534,92.4328921,92.4328921,-0.933413539
VY? T. Rowe Price Growth Equity I,FOUSA02VTJ,US Fund Large Growth,US Dollar,47,48,0.98079802,1.85E-18,4.20E-18,0.01920198,6.23E-17,4.87E-18,0,0,0.87944286,1.042127469,1.967980279,98.07980202,102.2995605,207.1307356,0,0.757569718,0.210128827,0.05529706,0.017601005,0.002200126,-0.042796735,0,0,2.635569393,12.50240505,5.035341266,-0.012998565,0.001776518,-0.012125057,0,0,4.952499718,4.544700989,1.089730596,111.478961,19.49993162,1.89698071,17.6029509,93.8760101,93.8760101,-0.948490355
Wedgewood Institutional,F00000J46P,US Fund Large Growth,US Dollar,47,48,0.990407184,2.83E-12,2.59E-12,0.009592816,3.01E-11,7.70E-12,0,0,0.909377663,1.022851899,1.662647228,99.04071839,101.4125764,178.2528783,0,0.751001242,0.208306914,0.054817609,0.019628397,0.00245355,-0.036207711,0,0,3.014159815,14.32679957,5.770886843,0.067722977,0.00332007,-0.012825397,0,0,4.802062287,4.505042331,1.065930558,108.0987642,14.89492271,1.936105121,12.95881759,95.13994663,95.13994663,-0.968052561
Wellington Shields All-Cap Instl,FOUSA00D1X,US Fund Large Growth,US Dollar,47,48,0.958801466,1.54E-14,1.72E-14,0.041198534,9.92E-13,5.26E-14,0,0,0.922002992,1.011902415,1.468285907,95.8801466,97.10394769,159.071133,0,0.719094099,0.199456757,0.05248862,0.029476691,0.003684586,-0.004200754,0,0,3.113500152,14.61618887,5.887639414,-0.075502717,0.002691929,-0.001652144,0,0,4.555527108,4.312419706,1.05637378,102.5780643,12.50719663,1.851091663,10.65610496,91.92195934,91.92195934,-0.925545832
WesMark Large Company Fund,FOUSA00GE4,US Fund Large Growth,US Dollar,47,48,0.999999999,6.93E-10,1.34E-12,3.01E-13,2.14E-13,1.68E-13,0,0,0.973054592,1.026280658,0.88771246,100,102.745494,110.1587728,0,0.760872037,0.211044798,0.055538105,0.016581728,0.002072716,-0.046109384,0,0,4.994139728,23.84770142,9.605516053,0.196503654,0.005259681,-0.026494319,0,0,4.650158331,4.564640083,1.018734938,104.6704244,5.873901813,2.059441191,3.814460622,100.8559638,100.8559638,-1.029720595
William Blair Growth N,FOUSA00D09,US Fund Large Growth,US Dollar,47,48,0.929534659,2.91E-21,2.02E-21,0.070465341,5.87E-19,1.84E-20,0,0,0.926467538,1.024786309,1.397501345,92.95346592,95.3079568,151.9734599,0,0.705794058,0.195767695,0.051517814,0.033581813,0.004197727,0.009140892,0,0,3.127048078,14.62588215,5.889371807,-0.181175467,-0.001068017,0.003462192,0,0,4.45690716,4.232140289,1.053109504,100.3697151,11.67000436,1.801757948,9.868246411,90.5014687,90.5014687,-0.900878974
William Blair Large Cap Growth I,FOUSA00H15,US Fund Large Growth,US Dollar,47,48,0.924529614,5.66E-20,2.31E-20,0.075470386,9.39E-18,7.78E-19,0,0,0.904029996,1.04070977,1.632756264,92.45296138,96.25443906,174.02497,0,0.712803143,0.197711821,0.052029427,0.031418425,0.003927303,0.002109881,0,0,2.774357844,13.00045235,5.233765701,-0.172474654,-0.002045042,0.000655017,0,0,4.57567313,4.274446348,1.070471532,103.0376369,14.9042127,1.784370183,13.11984252,89.91779433,89.91779433,-0.892185092
Wilshire Large Company Growth Invmt,FOUSA00C79,US Fund Large Growth,US Dollar,47,48,0.963528215,6.87E-14,8.24E-14,0.036471785,5.42E-12,8.75E-13,0,0,0.909839013,1.030479679,1.626100629,96.35282146,99.36653003,174.2414878,0,0.735849439,0.204104224,0.053711638,0.024305074,0.003038134,-0.021008509,0,0,2.965973873,13.97322874,5.62792438,-0.075425314,0.001860409,-0.007163623,0,0,4.703591141,4.413566173,1.06571216,105.8961194,14.53195551,1.875393434,12.65656208,93.23955729,93.23955729,-0.937696717
Zevenbergen Genea Institutional,F00000VX78,US Fund Large Growth,US Dollar,47,48,1,1.43E-17,7.54E-15,1.57E-16,1.62E-16,3.79E-18,0,0,0.564961945,1.397069053,6.372418545,100,110,655.560901,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,54.30293472,-14.37635366,-3.747703434,-7.25E-16,-5.65E-16,-0.052693427,0,0,8.90051717,6.21381427,1.82049514,200.2544654,108.6370118,5.986691235,102.6503206,97.60414481,60.42312203,15.59716577
Zevenbergen Growth Institutional,F00000VX76,US Fund Large Growth,US Dollar,47,48,1,1.91E-16,1.17E-15,3.75E-15,2.90E-15,3.00E-15,0,0,0.548419436,1.248499149,5.888868353,100,110,597.2244328,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,23.04992621,-5.404567247,-1.053428526,-1.32E-14,-5.50E-15,-0.033133178,0,0,8.094116234,5.553012438,1.6555554,182.1110941,99.14542146,2.748931295,96.39649017,85.71460389,66.44295924,8.261356675
1789 Growth and Income C,F00000J8SX,US Fund Large Value,US Dollar,48,48,0.51302529,0.182110108,1.21E-21,1.20E-20,0.304864602,6.18E-19,0,0,0.849716209,1.019317821,1.51661999,69.51353984,69.92950388,152.9752612,0,0.517555017,0.142555017,0.039185006,0.219889967,0.034325998,0.046488997,0,0,0.010728732,-0.11298582,1.203883331,0.836491814,0.668821125,0.008311092,0,0,3.452727094,3.101804022,1.113135153,77.840989,15.28010177,0.261227142,15.01887462,62.82211437,62.82211437,-0.130613571
AB Equity Income A,FOUSA00CH4,US Fund Large Value,US Dollar,48,48,0.642154572,0.291852533,7.63E-12,8.36E-12,4.87E-10,0.065992895,0,0,0.936740261,0.999588353,1.211428993,93.40071046,92.78722602,122.7467076,0,0.687127025,0.190589978,0.050155257,0.039343483,0.004917935,0.027866321,0,0,0.199298978,1.531170513,1.344993174,0.098034745,0.010374478,0.002789354,0,0,4.293910722,4.119479225,1.042343094,96.71612428,7.903374614,0.205181695,7.698192919,89.01793136,89.01793136,-0.102590848
AB Relative Value A,FOUSA00C32,US Fund Large Value,US Dollar,48,48,0.465261551,0.534738449,4.10E-11,6.17E-14,1.36E-13,1.21E-12,0,0,0.897949407,1.033890521,1.707083413,100,103.8262823,183.7220151,0,0.768875712,0.213264796,0.056122315,0.014111355,0.001763919,-0.054138097,0,0,9.187551199,17.14157295,-1.181185743,-0.069627313,-0.001153695,0.028385982,0,0,4.918698998,4.612967164,1.066276612,110.7075365,15.44539765,2.110607705,13.33478994,97.37274652,97.37274652,-1.055303853
AB Value Advisor,FOUSA04ARE,US Fund Large Value,US Dollar,48,48,0.54438581,0.45561411,8.03E-08,5.78E-12,6.87E-12,8.48E-12,0,0,0.889294246,1.084037891,1.884552454,100,108.2507704,195.5921865,0,0.801640841,0.222352934,0.05851393,0.003998239,0.00049978,-0.087005723,0,0,4.20653797,10.30533064,-0.520100963,-0.014737959,-0.00030506,0.036738441,0,0,5.166780153,4.810829367,1.073989485,116.2601892,16.66073141,1.193680323,15.46705109,100.7931381,100.7931381,-0.596840162
Al Frank Inv,FOUSA00J2A,US Fund Large Value,US Dollar,48,48,0.648441287,0.242481922,0.109076791,1.63E-12,3.06E-13,1.04E-11,0,0,0.919174842,1.10098628,1.609842924,100,110,164.01301,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-0.063499169,1.434697469,4.60002472,5.79E-12,1.78E-13,0.0302829,0,0,5.197692954,4.942106616,1.063126398,116.9439038,11.64428816,0.426083664,11.21820449,105.7256993,103.4684118,0.915601915
Allspring C&B Large Cap Value Inst,FOUSA05863,US Fund Large Value,US Dollar,48,48,0.520728738,0.414983077,0.064288184,2.92E-11,5.32E-12,2.52E-10,0,0,0.884312155,1.189098675,2.10291818,99.99999997,110,222.7127998,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-12.40858849,34.04774004,2.503003089,1.39E-10,-6.53E-12,0.0070747,0,0,5.730458865,5.33065605,1.172097342,128.9307076,19.47457204,2.111669859,17.36290218,111.5678054,93.84886058,7.803637476
Allspring Classic Value Fund Inst,FOUSA05HSU,US Fund Large Value,US Dollar,48,48,0.63428292,0.352143035,9.36E-14,6.43E-13,8.95E-13,0.013574046,0,0,0.917657059,1.00060976,1.46983646,98.64259544,98.19139761,149.5499083,0,0.727147107,0.201690438,0.053076431,0.026991091,0.003373886,-0.012278954,0,0,0.855676807,3.598059092,0.627848509,-0.00039301,0.003231502,0.004064842,0,0,4.60206648,4.361031606,1.055270151,103.6184509,10.94217412,0.372311287,10.56986283,93.04858812,93.04858812,-0.186155644
Allspring Large Company Value Admin,FOUSA02U6F,US Fund Large Value,US Dollar,48,48,0.555638104,0.444361896,4.04E-11,5.90E-14,7.81E-14,7.11E-12,0,0,0.922614591,1.015070394,1.449855435,100,101.3429442,152.2010673,0,0.750485587,0.208163885,0.05477997,0.019787556,0.002473445,-0.035690443,0,0,4.096194908,10.46514471,-0.427867595,-0.058135509,0.000244751,0.013394016,0,0,4.729634833,4.501929017,1.050579611,106.4688309,11.02561084,1.020620691,10.00499014,96.46384073,96.46384073,-0.510310345
AmericaFirst Income I,F00000H5DY,US Fund Large Value,US Dollar,48,48,0.219352979,0.513438925,3.24E-09,3.73E-12,0.115153054,0.152055038,0,0,0.700240475,0.998402645,2.329674483,73.27919072,74.46603152,243.7611367,0,0.536997278,0.161997278,0.045665759,0.181005444,0.031733696,0.042600544,0,0,9.864266255,11.9161258,-0.668480125,0.050997033,-0.095131184,0.041657044,0,0,4.0442004,3.305778831,1.22337295,91.09972864,33.0963942,2.866109774,30.23028443,60.86944421,60.86944421,-1.433054887
American Beacon Bridgeway Lg Cp Val R5,FOUSA05826,US Fund Large Value,US Dollar,48,48,0.652354171,0.299620129,0.048025699,1.09E-11,5.66E-12,5.77E-11,0,0,0.92116301,1.158849685,1.679773775,99.99999999,110,171.604828,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-3.383020972,10.93024606,-0.369224916,2.17E-11,-7.38E-12,0.000222367,0,0,5.418335972,5.151380861,1.108256309,121.908194,12.22812982,0.511502142,11.71662768,110.1915663,99.25501811,5.212523018
American Beacon Large Cap Value R5,FOUSA00B2S,US Fund Large Value,US Dollar,48,48,0.509053803,0.490946178,1.89E-08,1.30E-12,1.44E-12,1.62E-12,0,0,0.910285749,1.16165682,1.791848008,100,110,192.0963214,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-8.140650789,38.377466,-5.306384107,6.71E-12,-8.68E-13,0.024778065,0,0,5.468507028,5.166609124,1.118518203,123.0370023,15.18225526,1.972324887,13.20993037,109.8270719,98.34439863,4.755174211
American Beacon Shapiro Equity Opps R5,F00000Z2IE,US Fund Large Value,US Dollar,48,48,0.60091144,0.215290225,0.183798328,5.56E-11,1.02E-10,7.66E-09,0,0,0.873418655,1.35657716,2.524733457,99.99999923,110,291.1347736,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,0.104051805,14.16493789,57.97772711,1.37E-10,-5.04E-10,-0.05793004,0,0,6.682035866,6.186705447,1.366731122,150.3404234,28.53949783,7.076556666,21.46294116,128.8774823,80.48400904,20.65845829
American Beacon The London Co Inc Eq R5,F00000NZMX,US Fund Large Value,US Dollar,48,48,0.803733575,0.079746902,5.14E-13,4.19E-13,1.64E-12,0.116519523,0,0,0.905048431,1.000077978,1.467991321,88.34804774,88.02784436,152.7515565,0,0.644750599,0.185527844,0.05,0.074286527,0.012453593,0.032981437,0,0,1.886494797,4.857469349,4.178278527,0.724223308,0.051644162,-0.025215473,0,0,4.174526403,3.90789869,1.068227898,94.03379914,12.59043823,0.962130028,11.62830821,82.40549094,82.40549094,-0.481065014
American Century Discplnd Cor Val Inv,FOUSA00BE9,US Fund Large Value,US Dollar,48,48,0.701835219,0.246426378,1.18E-10,8.61E-14,1.57E-13,0.051738403,0,0,0.942989002,0.999507186,1.170410838,94.82615971,94.13775926,118.2735515,0,0.697128271,0.193364046,0.050885275,0.03625655,0.004532069,0.017833788,0,0,0.007893321,-0.008865194,2.299606757,0.144488039,0.010521575,-0.001551861,0,0,4.340611055,4.179837653,1.03846403,97.75867689,7.25819859,0.150479757,7.107718833,90.65095806,90.65095806,-0.075239879
American Century Equity Income Inv,FOUSA00DJI,US Fund Large Value,US Dollar,48,48,0.516223722,0.264068221,3.73E-12,1.80E-12,0.030966139,0.188741917,0,0,0.892175614,1.000636866,1.352243703,78.0291943,77.46808767,137.2059968,0,0.549863233,0.174863233,0.049954411,0.155273534,0.030018236,0.040027353,0,0,0.018234112,0.829611735,1.484422957,1.60693824,-0.006402865,0.001828701,0,0,3.697458949,3.441313652,1.074432418,83.23422479,11.46149854,0.328679432,11.13281911,72.10140568,72.10140568,-0.164339716
American Century Focused Lg Cap Val Inv,FOUSA00KXB,US Fund Large Value,US Dollar,48,48,0.459643051,0.490584683,1.31E-08,7.00E-11,2.17E-10,0.049772252,0,0,0.883936137,1.000186613,1.688661211,95.02277475,95.34081526,178.6321714,0,0.706037389,0.195835188,0.051535576,0.033506708,0.004188338,0.008896801,0,0,6.717344216,13.22926554,-0.864681942,-0.101805308,0.001118818,0.016936772,0,0,4.557962435,4.233608966,1.076613941,102.6452509,15.76582611,1.676752681,14.08907342,88.55617747,88.55617747,-0.838376341
American Century Value Inv,FOUSA00F01,US Fund Large Value,US Dollar,48,48,0.399604004,0.57843852,0.021957476,1.37E-12,1.60E-12,2.07E-12,0,0,0.862929533,1.108369531,2.149917834,100,110,232.3822805,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,6.801594122,28.64910618,-2.025212767,9.44E-12,1.74E-12,0.054076172,0,0,5.430631247,4.986943859,1.110771161,122.1848277,22.37292008,3.223290526,19.14962955,103.0351982,99.03029879,0.390804437
American Funds American Mutual A,FOUSA00B8C,US Fund Large Value,US Dollar,48,48,0.559018129,0.189389922,1.16E-11,1.12E-10,3.17E-09,0.251591946,0,0,0.909078902,0.999617546,1.188250944,74.84080506,74.22756896,121.6760686,0,0.535975296,0.160975296,0.045325099,0.183049409,0.031869961,0.042804941,0,0,0.171654753,-0.203184599,2.207416975,3.139207534,0.342409559,-0.022356563,0,0,3.502737152,3.29503069,1.063036275,78.90659843,9.52156996,0.440969644,9.080600317,69.82599812,69.82599812,-0.220484822
AMG River Road Dividend All Cap Value N,FOUSA05G7U,US Fund Large Value,US Dollar,48,48,0.570387425,0.346321159,0.083291411,4.85E-12,1.25E-10,5.07E-09,0,0,0.884779606,1.004663109,1.77754082,99.99999948,101.3992019,182.3791016,0,0.750902198,0.208279442,0.054810379,0.019658967,0.002457371,-0.036108357,0,0,3.306110463,4.444398522,1.430365657,-0.059118609,-0.000447778,0.011443398,0,0,4.842485954,4.504444344,1.07504624,109.0088307,15.46233527,0.774286455,14.68804882,94.32078191,94.32078191,-0.387143227
AMG Yacktman Focused N,FOUSA00GKE,US Fund Large Value,US Dollar,48,48,0.224781268,0.491053517,0.128264222,3.59E-11,1.75E-07,0.155900819,0,0,0.863286873,0.999716841,1.607297886,84.40990061,88.52274366,187.0130032,0,0.649204693,0.186022744,0.05,0.070492299,0.011628761,0.032651504,0,0,25.7433625,15.91616627,7.510045413,-0.398234178,0.000603907,0.100585087,0,0,4.245848088,3.929862528,1.080406263,95.64052666,18.55481656,4.848971968,13.70584459,81.93468207,81.93468207,-2.424485984
AMG Yacktman I,FOUSA00FOR,US Fund Large Value,US Dollar,48,48,0.24494057,0.506944538,0.081612637,1.42E-10,6.95E-08,0.166502186,0,0,0.864911377,0.999163192,1.582380696,83.34977444,86.24930273,179.4608927,0,0.628743725,0.183749303,0.05,0.087922012,0.015417829,0.034167132,0,0,20.59683665,17.25221521,2.281693703,-0.311016715,0.018656956,0.097475512,0,0,4.143116233,3.82903166,1.082027155,93.32408765,17.50971856,3.896479515,13.61323904,79.71084861,79.71084861,-1.948239757
Applied Finance Core Investor,FOUSA05HTF,US Fund Large Value,US Dollar,48,48,0.718235498,0.281764461,4.09E-08,8.80E-13,9.61E-13,1.01E-12,0,0,0.925095068,1.130652622,1.612093897,100,110,162.7598382,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-0.065023485,3.110083322,0.036085502,-2.46E-13,-7.62E-13,0.004982114,0,0,5.242318668,4.988292121,1.072254058,117.9479464,11.36941316,0.215578109,11.15383505,106.7941114,102.5876276,1.995452851
Applied Finance Select Investor,F00000X1UH,US Fund Large Value,US Dollar,48,48,0.750932227,0.249067773,3.37E-12,2.01E-13,2.36E-13,2.92E-13,0,0,0.945699244,1.055208486,1.271643671,100,104.7575902,128.5212693,0,0.775772425,0.215177753,0.056625724,0.011982651,0.001497831,-0.061056384,0,0,0.045489131,-0.148522312,2.773956579,0.02469692,0.001370658,0.002487399,0,0,4.825193396,4.654612088,1.036647803,108.5967257,7.704372876,0.161823705,7.542549171,101.0541766,101.0541766,-0.080911853
Archer Dividend Growth,F00000X3XU,US Fund Large Value,US Dollar,48,48,0.455762391,0.420551446,1.61E-12,8.59E-14,1.54E-10,0.123686163,0,0,0.82365938,0.999236308,1.991600068,87.63138366,87.61068783,204.229237,0,0.64099619,0.185110688,0.05,0.077484727,0.013148854,0.033259541,0,0,3.1145051,7.059174146,-0.273045942,0.061900495,0.026449792,0.02365199,0,0,4.369649239,3.889391166,1.123478985,98.42876663,21.50130003,1.054132527,20.4471675,77.98159913,77.98159913,-0.527066264
Artisan Value Investor,FOUSA05H7J,US Fund Large Value,US Dollar,48,48,0.467778688,0.532221307,4.18E-09,3.77E-11,1.22E-11,8.71E-10,0,0,0.903172047,1.194925714,1.916593382,99.99999991,110,210.4225219,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-15.45049179,58.8753424,-7.58720749,2.15E-10,-1.53E-11,0.015628314,0,0,5.664515454,5.330422604,1.1586094,127.447034,17.58687364,2.996575408,14.59029823,112.8567357,94.94140134,7.459379488
Auxier Focus Inv,FOUSA00LO6,US Fund Large Value,US Dollar,48,48,0.524706853,0.376523001,1.51E-12,1.68E-12,1.61E-12,0.098770146,0,0,0.910493101,0.999875571,1.396181302,90.1229854,89.85945371,144.0266381,0,0.661235083,0.187359454,0.05,0.060244188,0.00940091,0.031760364,0,0,2.162175523,6.339514436,0.070142511,0.07113026,0.021741252,0.017371984,0,0,4.226491767,3.989224289,1.059477096,95.20403311,11.05556492,0.666440984,10.38912393,84.81490917,84.81490917,-0.333220492
